month,nino34_sst_c,wtio_sst_c,setio_sst_c
2011-11,25.763773528104508,28.64477755155306,28.618860264268935
2011-12,25.58676830487037,28.482192234824513,28.843045847947685
2012-01,25.846752894686883,27.91105741783932,28.56352388942766
2012-02,26.114953803583607,28.071844841087568,28.818740422542277
2012-03,26.73532298877304,28.609428398211538,28.677531986304746
2012-04,27.242239800817018,29.548559488384328,29.83511183684255
2012-05,27.65432636543324,29.742922525071354,30.28590373093545
2012-06,27.938341979575213,28.281092351866203,29.091831952343405
2012-07,27.53661010483871,27.66814883673939,28.224654033204192
2012-08,27.553400834756456,27.876481117538532,27.803524605749594
2012-09,27.143496829084896,28.103841764552364,27.519775118940565
2012-10,27.06342549225181,28.413687877333494,28.15418712994361
2012-11,27.26189318774513,28.531021038893215,28.676663084213818
2012-12,26.0795297909552,28.690327885416977,28.777630501350423
2013-01,25.98440659044904,28.31591279965652,28.754400183335093
2013-02,26.155133004551853,28.439940709251577,29.029550300886847
2013-03,26.973311395793814,29.095807967261916,29.338321875343556
2013-04,27.893693855882415,29.648770242756385,29.550123897518382
2013-05,27.51737174826061,29.33695415161548,29.71828492153116
2013-06,27.32236668480394,28.0577589141217,29.20271601033479
2013-07,26.98352331941811,27.16328431050587,28.853807754361267
2013-08,26.340674642947565,27.266484906661283,28.370684219806552
2013-09,26.74872487875821,27.45907240929259,28.195690663873837
2013-10,26.535125873023457,28.19165124914746,28.440564675336752
2013-11,26.667462987418435,28.768912451057094,28.959687232634472
2013-12,26.386476574162007,28.116905246671887,28.746939673857696
2014-01,25.972601871283953,27.9841165028924,28.74808617064131
2014-02,25.77497252976191,28.12694904351718,28.67406334445035
2014-03,26.820125902593244,28.887259807512596,29.076163350674165
2014-04,27.965681160784175,29.799432993996426,29.603490992996562
2014-05,28.31775793674891,29.88134529012044,29.51504227428699
2014-06,28.155279510620794,28.515017854346063,29.353774034310554
2014-07,27.18915854063887,27.361055750625148,28.894348294254964
2014-08,26.80907484882988,27.10811690706544,28.745331382010846
2014-09,27.017285696568607,27.533616496998185,28.29446827457013
2014-10,27.139219967109508,28.38906934094535,28.50214328995566
2014-11,27.5158461532681,28.850124667188634,28.829175745076515
2014-12,27.210326765022124,28.472599136080024,29.04602101713927
2015-01,26.996533560088643,27.60249031247624,28.693032560762486
2015-02,27.41656962412456,28.088222116567806,28.815340637384892
2015-03,27.62185622975961,29.22206289943662,29.252567267193665
2015-04,28.613917910947805,30.189744348733967,29.646865215110545
2015-05,28.702176207305463,30.013932199964675,29.794858964516393
2015-06,28.735999723366035,28.71726222918291,29.401539352376886
2015-07,28.55304477783059,27.955986005506887,28.95967317381477
2015-08,28.54690935483869,28.35886851744263,28.440109039016633
2015-09,28.543571665849665,28.69648822761678,28.12435526348949
2015-10,28.980077945920318,29.074272210574197,28.647530344545377
2015-11,29.56648190441169,29.17598715740008,28.86761342038372
2015-12,29.03820366018342,29.09049612246446,29.51695596137505
2016-01,29.0393229745413,28.831181650541765,29.88732953276207
2016-02,28.971924893340223,28.911810061296705,29.712463088604046
2016-03,28.82570525790636,30.00467992017581,30.23748371812838
2016-04,28.752400897385648,30.65395505090049,30.382753873912286
2016-05,28.060887994623588,29.993897542122525,30.33410857345256
2016-06,27.62156414950984,28.27290519446604,29.68352863208735
2016-07,26.76136845809617,27.11670755551066,29.412027075524783
2016-08,26.306022296489655,27.43585631646758,28.96428399600341
2016-09,26.23085814983651,27.479268754894292,29.022624206479193
2016-10,25.96456763045547,28.293059337661344,28.83081345449568
2016-11,26.079994515032755,28.490681597494014,28.764163298899618
2016-12,26.212594264231544,28.462668603329295,28.872669786144954
2017-01,26.202623667773587,28.005556015863753,28.64988204128452
2017-02,26.757350629726854,28.467375713166977,28.68007103733649
2017-03,27.364484635041023,29.08234536590294,28.87391347056543
2017-04,28.114228337581732,30.046998016183757,29.0075230166531
2017-05,28.254429815148733,29.939424305959104,29.18679246472653
2017-06,28.05013690179723,28.634505142260473,29.00024830888248
2017-07,27.51775643580027,27.996929800186916,28.681051438691487
2017-08,26.75562451628713,27.973517467855572,28.116825352305312
2017-09,26.360861653267946,27.990899817280077,28.142489465926985
2017-10,26.304640043485044,28.595563442544236,28.442220255272716
2017-11,25.798136424183074,28.7969686765857,28.85943106811793
2017-12,25.605968797596482,28.04406204056892,28.586783272229138
2018-01,25.766462451612895,27.595093742895305,28.458828455433682
2018-02,25.96197549387272,28.45261886117021,28.70321135395277
